Screen Name,Text,Replies,Retweets,Likes,Sentiment
nanamomons,b'Cacar monyet ini tingkat kematiannya emg rendah tp tetep perlu di waspadai ya. Semoga Indonesia aman dari kasus itu\xe2\x80\xa6 https://t.co/oQTFyq0zi0',,0,0,Positif
hatiyatik,"b'Kalau menurut Epidemiolog WHO David Heymann, untungnya sih monkeypox ini diterawang tidak akan jadi seperti covid k\xe2\x80\xa6 https://t.co/zpUKOmm8dL'",,0,0,Positif
Halisa11064079,b'kata bapak kemenkes cacar monyet ini ngga mematikan kok guys ngga kaya coronce kemarin tapi tetep harus waspada ya\xe2\x80\xa6 https://t.co/NhwkdtnQav',,0,1,Positif
Ailene52642078,"b'selalu waspada jangan lengah, doa terus jangan putus, semangattt untuk Indonesia pasti aman, pasti sehat \xe2\x9d\xa4\xef\xb8\x8f\n#WaspadaCacarMonyet'",,0,0,Positif
Bingkahben,b'#WaspadaCacarMonyet jangan sampe lengah ya gengs plisss jangan sampe ini jadi pandemi lagi di Indonesia',,0,0,Positif
Gweniieee2,b'banyak yang bilang kalo cacar monyet ini cuma konspirasi yang dibuat buat tapi apa salahnya kalo kita waspada mulai\xe2\x80\xa6 https://t.co/NmCfZfzLW0',,0,0,Negatif
allenazst,b'Batasi berpergian lintas negara dulu deh soalnya cacar monyet lagi naik kasusnya tetep hati-hati ya guys #WaspadaCacarMonyet',,0,0,Positif
EziPermana,"b'Guys FYI nih, kata info, monkeypox ada dua fase gejala : pertama gejala prodromal/invasi selama 1-3 hari, lalu fase\xe2\x80\xa6 https://t.co/0PRqe1hGGM'",,0,0,Positif
unguubxi,b'cacar monyet kemungkinan  bukan penyakit yang baru dan asing ditelinga itu pun dengan penyebarannya yang tidak sepa\xe2\x80\xa6 https://t.co/PIPcOsCPnC',,0,0,Positif
fauziiry,b'takut banget asli sama cacar monyet meskipun ngga separah covid tapi bentol bentol nanahnya itu loh katanya bisa ny\xe2\x80\xa6 https://t.co/IMxxG2CsAT',,0,0,Positif
sorejiingga,"b'kasusnya semakin banyak. Berharap gak sampai ke sini. Tapi kita mesti waspada loh.. \njaga kesehatan dan kebersihan,\xe2\x80\xa6 https://t.co/qwkmrbsFaJ'",,0,0,Positif
Darlung10,b'jangan  kendor prokes kita soalnya kabar2 indonesia mulai #WaspadaCacarMonyet jangan sampe 2022 ini jadi 2021 jilid\xe2\x80\xa6 https://t.co/ri1tr74tZc',,0,0,Positif
angkiy6,b'meskipun sekarang udah boleh lepas masker di area yang agak sepi kayanya kita harus balik lagi ke 24/7 maskeran soa\xe2\x80\xa6 https://t.co/AbbSeyXd0H',,0,0,Positif
Arinssi3,"b'20 negara yang soal kesehatan sudah advance saja masih bisa kena monkeypox, jadi memang semua penyakit nggak boleh\xe2\x80\xa6 https://t.co/tdAPtCgBiI'",,0,0,Positif
DeraldRiondra,"b'Kita tetap harus #WaspadaCacarMonyet yaa, katanya si itu cuma konspirasi tapi gasalah kok kalau kita tetap berjaga-jaga'",,0,0,Positif
talitaayh,b'sebenernya cacar monyet ini kan penyakit lama ya udah jadi endemik juga di Afrika tapi baru santer banget akhir akh\xe2\x80\xa6 https://t.co/gHADqTCR1D',,0,0,Positif
Cacacaa00,b'Nahh lhoo guyss Australia termasuk paling banyak yang terjangkit meanwhile australia lumayan deket Indonesia jadi y\xe2\x80\xa6 https://t.co/dCSzzFFBrX',,0,0,Positif
cheocsa,b'Meskipun udah dinyatakan kalau cacar monyet ini gabakalan jadi pandemi tapi ya emang bener sih kita harus tetap ter\xe2\x80\xa6 https://t.co/P0dm4IfVIG',,0,0,Positif
Adkfebriana,b'WaspadaCacarMonyet duhh yaampun ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 h\xe2\x80\xa6 https://t.co/LEK9joZE0h',,0,0,Positif
Devikrtk,b'Waduh gmn nih udah ada di banyak negara nih #WaspadaCacarMonyet',,0,0,Positif
Mimicoocoo,b'Aku kasih tahu nih Gejala pertama monkeypox di antaranya,,,,Positif
gasskeunn19,b'Kalau dipikirkan ya cacar monyet nih sebenernya udah dari dulu ada tapi sekarang membeludak lagi setelah cari tau k\xe2\x80\xa6 https://t.co/Emnhwx2AE7',,0,0,Positif
Kingskrtk,b'Ngeri banget loh kalo sampe beneran ada #WaspadaCacarMonyet',,0,0,Positif
edukasiborneo,"b'Kemendikbudristek Dorong Peserta Didik Menguasai Kompetensi Literasi, Numerasi, dan Karakter\n#YAMATO #eril\xe2\x80\xa6 https://t.co/Zzb4uw0MVC'",,0,0,Netral
ona_rezz,b'kalian udh tau belum ttg cacar monyet? Pas liat gambar cacar monyet di badan orang yg terjangkit tuh ngeri  jujur b\xe2\x80\xa6 https://t.co/PUlhUxY1cM',,0,0,Positif
kochengnangis,"b'Ada yang bilang cacar monyet penyebarannya lebih cepat daripada covid, tapi ada juga yang bilang penyebarannya ga b\xe2\x80\xa6 https://t.co/3JGfwCna6s'",,0,0,Positif
hugnters,b'Sudah 219 orang di Duni terjangkit. Kita harus \n#WaspadaCacarMonyet\n\nhttps://t.co/dNqvmT8E3R',,0,0,Positif
Ratih5r,"b'Gue takut banget sama cacar monyet yang akhir2 ini marak dibahas katanya penyebarannya bisa lewat droplets juga, in\xe2\x80\xa6 https://t.co/F57DZfK0J7'",,0,0,Positif
hallo_tea,b'cukup kita ngadepin corona yang sampe 2 tahun lebih ini yakali harus ngadepin #WaspadaCacarMonyet juga waduhh mental breakdance yang ada',,0,0,Positif
Marcelinatasha,"b'Tidak harus menunggu pemerintah beraksi, kita juga harus aware dengan lingkungan sekitar kita terutama diri kita se\xe2\x80\xa6 https://t.co/bzZ5YO7Dsj'",,1,0,Positif
Josefa14808955,b'bener2 gabisa dianggap enteng ini guys\n#WaspadaCacarMonyet',,0,0,Positif
xsnkgdatgnabo,b'Aaaa ngeri banget liat foto2 korban yang terinfeksi virus itu ternyata yang diserang kulit ya pasti gak enggak bang\xe2\x80\xa6 https://t.co/IOxqqZzqfB',,0,0,Positif
Dodosmartt,"b'Guys kita jg dihimbau untuk tidak membuat atau  menyebarkan informasi soal #WaspadaCacarMonyet secara luas, udah pa\xe2\x80\xa6 https://t.co/KeXmP9F6on'",,0,0,Positif
peraqhuu,b'cacar monyet ini emangg ngeri juga yaa nanah yang ada di benjolannya tuh gampang nyebar jadi persebarannya cepet ba\xe2\x80\xa6 https://t.co/8OG2JK8TCx',,0,0,Positif
Twyuatiga,"b'Kalian pasti cape jg kan pandemi 1 mereda, eh dateng yg lain. Tapi jangan sampe kita menyepelekan juga yaa, tetep h\xe2\x80\xa6 https://t.co/4TY2T1kSoe'",,0,0,Positif
AbeliaVian,b'jgn lepas masker di tempat umum ya mending pake terus ajaa dibalik untuk menjaga kesehatan bisa juga menjaga keburi\xe2\x80\xa6 https://t.co/XjDJbHqwAY',,0,0,Positif
SuryaTaw,"b'FYI nih, kalau gejala di fase kedua monkeypox di antaranya",,,,Positif
serncx,b'#WaspadaCacarMonyet walaupun di Indonesia beritanya belum ada laporan ada yang positif terjangkit tetep harus waspa\xe2\x80\xa6 https://t.co/8uKjipreRb',,0,0,Positif
colxde,"b'penyakit cacar monyet ini udah dihimbau oleh kemenkes untuk diwaspadai loh, yuk kita waspadai penyakit cacar monyet\xe2\x80\xa6 https://t.co/q6EJxhd6Sy'",,0,0,Positif
blenderry,b'Ternyata aku bacaa ya cacar monyet ini termasuk penyakit endemik di Afrika tapi kalo sampe nyebar katanya yang pali\xe2\x80\xa6 https://t.co/cU9IzO4C5X',,0,0,Positif
HandryYuda,"b'Bagus banget nih sebagai upaya pencegahan virus cacar monyet, di airport sama pelabuhan udah dipasang alat deteksi\xe2\x80\xa6 https://t.co/O57T1omfwP'",,0,0,Positif
Mumu6621,b'Barusan gue ngebaca di artikel. cacar monyet ini setelah dibaca diberita lumayan ngeri juga meskipun tingkat kemati\xe2\x80\xa6 https://t.co/Y9ZSTcsmJS',,0,0,Positif
Hildarend,"b'Waduh gmn nih, semoga aja gak masuk Indonesia ya #WaspadaCacarMonyet https://t.co/aqyxBqjg8D'",,0,0,Positif
sepaotu,"b'jjurly emang rada bikin resah sihh ini cacar monyet, rada serem soalnya penyebarannya cepet juga, kalian jangan lup\xe2\x80\xa6 https://t.co/q0CKzAEsDR'",,0,0,Positif
TriniIsMe,"b'Kenali gejalanya gaess.. seperti  demam tinggi, sakit kepala hebat, nyeri otot lemas, nyeri punggung sama pembengak\xe2\x80\xa6 https://t.co/veK9327vsj'",,0,0,Positif
SilvaGaniya,b'Untung penyakit ini bisa sembuh sendiri dan gk terlalu berbahaya tapi walau begitu kita jgn lengah ya tetap\xe2\x80\xa6 https://t.co/v6vgDUqtLG',,0,0,Positif
KevinJust_,"b'Memang guys belum ada tanda tanda penyakit ini muncul di Indonesia, tapi karena ini penyakit menular kita tetap har\xe2\x80\xa6 https://t.co/GgCgnAu4pY'",,0,6,Positif
Humairo258,b'Pas liat gambar cacar monyet di badan orang yang terjangkit tuh ngeri banget jujur bentol bentolnya besar besar git\xe2\x80\xa6 https://t.co/A6LWKfH17f',,0,1,Positif
wowplfozzqbvm,b'ciri ciri cacar monyet tuh emang gak jauh beda ya sama cacar biasa ngeri juga huhuhuu stay safe yall selalu jaga ke\xe2\x80\xa6 https://t.co/claMAajNwr',,0,0,Positif
VirginiaHawk18,"b'habis covid-19 terus muncul lagi penyakit lain, jangan lengah bestie, kudu #WaspadaCacarMonyet'",,0,0,Positif
kerncyy,"b'Semoga aja Indonesia ga ada laporan kasus cacar monyet , gak kebayang klo harus karantina dan lockdown lagi kyk wak\xe2\x80\xa6 https://t.co/gwKPQGotUp'",,0,0,Positif
kisseyouu,b'https://t.co/JrYCt42XZc\n\nguys stay safe ya jaga kesehatan dan kebersihan juga biar terhindar dri penyakit cacar mon\xe2\x80\xa6 https://t.co/4aTYGP8vuR',,0,0,Positif
alvianto_reno,"b'Gimana sih caranya biar gk tertular, ya kita harus jaga kesehatan dong lakuin lagi protokol kesehatan dan jangan be\xe2\x80\xa6 https://t.co/TUjfj5UmEh'",,0,0,Positif
Suspensi02,b'karena virus monkeypox yang nyebabin cacar monyet yang lagi rame ini kalian jangan malas cari informasi ya tetap #waspadacacarmonyet',,0,0,Positif
ViandtJr,b'Baru tau deh kalo cacar monyet sebahaya itu #WaspadaCacarMonyet https://t.co/KID8WvXWgS',,0,0,Positif
Bulukbilik,b'Astaga kok makin ngeri aja ya sekarang penyakitnya semoga aja ga sampe ke indo tuh virus tapi kita tetap harus\xe2\x80\xa6 https://t.co/bv30LmM0d2',,0,0,Positif
sandalnjepad,"b'Perlu jaga kesehatan dan lingkungan yang kita datangi nih, karena lagi ada penyakit cacar monyet di Indonesia #WaspadaCacarMonyet'",,0,1,Positif
Eladian11,b'sebenernya cacar monyet ini kan penyakit lama ya udah jadi endemik juga di Afrika tapi baru santer banget akhir akh\xe2\x80\xa6 https://t.co/qkhkviFQgE',,0,0,Positif
pvonys,b'Yang penting kita harus waspada sama penyakit ini ya guys \n\n#WaspadaCacarMonyet\n\nhttps://t.co/JIM8w3Ya9F',,0,0,Positif
DevitaWijayant0,"b'Ini Bandara dan pelabuhan gk bisa terlalu longgar sama Promes ya, lebih bagus tetap ketat soalnya skrng ada virus b\xe2\x80\xa6 https://t.co/NIwRZxuyiz'",,0,0,Positif
aseyyj,"b'Gini amat et dahh masa remaja ku dipenuhi dengan virus virus nih:( skrng ada lagi nih virus baru monkeypox, yumkita\xe2\x80\xa6 https://t.co/SkAF7rHQ5W'",,0,0,Positif
cerpexn,b'Tau sihh kalau sekarang udah boleh lepas masker di area yang agak sepi tapi aku masih maskeran deh soalnya sekarang\xe2\x80\xa6 https://t.co/cpSl7Piu8z',,0,1,Positif
DelilaVazila,b'Kata Kemenkes kemungkinan virus ini bisa tertular melalui udara #WaspadaCacarMonyet jadi jangan lupa pake masker ya\xe2\x80\xa6 https://t.co/dbfpoK9PfE',,0,0,Positif
hitamaraxg,b'Ya ampun ternyata cacar monyet ini lumayan ngeri juga nanah yang ada di benjolannya tuh gampang nyebar jadi perseba\xe2\x80\xa6 https://t.co/LNJwWP54WY',,0,0,Positif
BenMarcius,b'Buat preventif nih kemenkes kita sudah imbau ke rumah sakit untuk persiapan laboratorium dan juga antisipasi kasus\xe2\x80\xa6 https://t.co/nLmsAuBw99',,0,0,Positif
aisyh1208,"b'weleh welehhh virus baru tapi gak baru baru banget akhir akhir ini santer banget ya beritanya, gatau deh itu benera\xe2\x80\xa6 https://t.co/VNw4L7SWj3'",,0,0,Positif
aaarunaway,"b'ohh ternyata virus cacar monyet ini ga menular lewat udara ya tapi lewat kontak fisik, hmmm tapi tetep harus hati h\xe2\x80\xa6 https://t.co/KFr4UuzxxC'",,0,0,Positif
hiviie,b'kalian udah tau belum tentang cacar monyet? Pas liat gambar cacar monyet di badan orang yang terjangkit tuh ngeri b\xe2\x80\xa6 https://t.co/qGejPHC7dR',,0,0,Positif
tavpir,b'Salah satu himbauan yang harus kalian lakukan jika menemukan pasien cacar monyet adalah memantau dan melaporkan tem\xe2\x80\xa6 https://t.co/fsnmTwJP16',,0,0,Positif
Natalie27071728,"b'jangan anggap remeh ya guys, soalnya ini udah nyebar di Eropa\n#WaspadaCacarMonyet'",,0,0,Positif
gradyballe,b'Di Thailand udah mulai ada laporan orang yang terjangkit cacar monyet waktu transit di bandara di bangkok :(( Harus\xe2\x80\xa6 https://t.co/mMDzcC1oVo',,0,6,Positif
donghyeeon,"b'semua orang pintar harus berupaya nemuin obat untuk cacar monyet ini, jadi orang orang bisa diobati dan dicegah :"") #WaspadaCacarMonyet'",,0,0,Positif
iwnfinity,"b'Astagaa, baru selesai satu ehh muncul lagi yang baru. Yuk guys, reminder kalau ada monyet gitu jangan sembarangan d\xe2\x80\xa6 https://t.co/pXDcqP4ei5'",,0,0,Positif
lalanganjar,b'Ayo Gusy jangan kasih kendor buat prokes kita soalnya denger denger indonesia mulai #WaspadaCacarMonyet jangan samp\xe2\x80\xa6 https://t.co/3fUve75mn9',,0,0,Positif
rayuanmautz,b'ngeri bgt ya hampir mirip Covid-19 yang penyebarannya melalui droplets #WaspadaCacarMonyet',,0,0,Positif
baksfo,"b'Lagian emang sebahaya itu sih cacar monyet, makanya hati hati yuk #WaspadaCacarMonyet https://t.co/ZyRBhc2hlu'",,0,0,Positif
MariaVena13,b'ett jangan sesekali ngeremehin cacar monyet yang katanya gejalanya relatif ringan terus seenaknya ngendorin protoko\xe2\x80\xa6 https://t.co/EzQtxMxqmR',,0,1,Positif
treunds,"b'Penyakit cacar monyet ini diketahui pertama kali ditemukan di benua Afrika, tepatnya di negara Kongo pada tahun 197\xe2\x80\xa6 https://t.co/cYA61ZDHW9'",,0,0,Positif
amorakriw,"b'Makin sini makin ada aja dah penyakit baru, pas tau namanya cacar monyet agak aneh tapi ya ini kenyataan adanya #WaspadaCacarMonyet'",,0,0,Positif
ascalian,"b'guys yuk kita sama sama buat lebih aware lagi sama kesehatan kitaa, apalagi di zaman skrng ginii, yuk\xe2\x80\xa6 https://t.co/aXSFa5XqSs'",,0,0,Positif
itsputtee,b'kayanya kita harus mulai ngurangin kegiatan diluar rumah lagi deh apalagi yang berkerumun gitu ngeri banget soalnya\xe2\x80\xa6 https://t.co/xgi4B91dWO',,0,0,Positif
bubbaslunch,"b'Gejala cacar monyet yg dihasilkan lumayan parah kayak demam tinggi, sakit kepala, pembengkakan kelenjar getah benin\xe2\x80\xa6 https://t.co/W0KoC2ZjoZ'",,0,0,Positif
Tinnurh,b'Waduh penyebaran ini mah bisa lebih cepet\xe2\x80\xa6 kontak barang aja ternyata bisa nyebarin cacar monyet loh.. Tetap waspad\xe2\x80\xa6 https://t.co/kemwfPTl94',,0,0,Positif
ineygke12,b'https://t.co/nhMCSOjYHb\n\nyuk gais jaga kesehatan yaa sekarang tuh penyakit udah ada ada aja kemaren ada flu singapu\xe2\x80\xa6 https://t.co/aJSqBbRwoa',,0,1,Positif
Selceouth,"b'Baru jg covid mereda. Sekarang pake muncul jenis baru, cacar monyet. Bener-bener emang ya. Serem bgt deh, yuk ah #WaspadaCacarMonyet'",,0,0,Positif
mayja90,b'lebih baik mencegah daripada mengobati yuk kita #WaspadaCacarMonyet mencegah cacar monyet dengan jaga kesehatan dan\xe2\x80\xa6 https://t.co/SiFu2BkAYm',,0,0,Positif
pfonys,b'Waspada ya guys dan jangan dekat-dekat dulu sama monyet \n\n#WaspadaCacarMonyet\n\nhttps://t.co/x2UaprQIK0',,0,0,Positif
hazimaputri,"b'udah pad tau  #WaspadaCacarMonyet ?? penyakit ini kebanyakan ditularkan kepada laki-laki, tapi kita juga harus waspada ya'",,0,0,Positif
Marlena202020,b'semoga aja virus cacar monyet ini ngga sampe parah di Indonesia ngga kebayang kalo harus diem di rumah bertahun tah\xe2\x80\xa6 https://t.co/OiuOetwzEP',,0,1,Positif
sijak_butoda,b'jangan sampe deh Indonesia kecolongan lagi kaya waktu corona kemarin gak kebayang kita harus karantina dan lockdown\xe2\x80\xa6 https://t.co/NhPQkfwWg3',,0,0,Positif
Nanaysmartt,"b'Monkeypox bisa menular melalui kontak erat manusia atau benda yang sudah terkontaminasi dengan virus cacar monyet,\xe2\x80\xa6 https://t.co/fwLnNlIZoe'",,0,0,Positif
QJannahh,b'jangan lepas masker di tempat umum ya mending pake terus ajaa dibalik untuk menjaga kesehatan bisa juga menjaga keb\xe2\x80\xa6 https://t.co/QpKHG6K7vY',,0,0,Positif
puttezy,"b'#WaspadaCacarMonyet setelah covid terbitlah wabah cacar monyet yang mulai membeludak di negara Eropa, cacar monyet\xe2\x80\xa6 https://t.co/e6GEplWuxT'",,7,27,Positif
sifazt,"b'Ini lagi rame monkeypox ya? Ku jadi ngeri deh sekarang. Kalo ga menular melalui droplets mah gapapa deh, tapi ini k\xe2\x80\xa6 https://t.co/Th06qCFaR2'",,0,0,Positif
Christi68858771,"b'waspada ya bestie harus, karna semua penyakit gaboleh dianggap remeh\n#WaspadaCacarMonyet'",,0,0,Positif
ibnupardede,b'jangan lepas masker di tempat umum aja deh pokoknya ya mending pake terus ajaa dibalik untuk menjaga kesehatan bisa\xe2\x80\xa6 https://t.co/qgVvWGd2NP',,0,0,Positif
yours_png,"b'Ayo kita bersama-sama cegah penularan virus cacar monyet, semoga di negara kita senantiasa aman dengan upaya penceg\xe2\x80\xa6 https://t.co/AyGw76IKOD'",,0,0,Positif
txiket,b'Ya Allah apalagi ini? Kenapa muncul wabah baru\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f ini nama penyakitnya monkeypox? Kok ngeri dahhhh ini\xe2\x80\xa6 https://t.co/SS0BrLBys1',,0,0,Positif
dxower,"b'Pokoknya hati hati aja loh, bahaya nih cacar monyet #WaspadaCacarMonyet https://t.co/47mFnH1CI4'",,0,0,Positif
SongketEtnik,b'Cacar monyet ini setelah ku nonton dan baca diberita lumayan ngeri juga meskipun tingkat kematiannya gak setinggi c\xe2\x80\xa6 https://t.co/MKD7TGFoIK',,0,0,Positif
rosiexjaehyun,"b'Meskipun sudah ada pencegahan dari pemerintah, kita sendiri jangan lengah dan tetap harus waspada dengan cacar mony\xe2\x80\xa6 https://t.co/oyN9kLPq3U'",,0,0,Positif
saptoaguang,"b'meskipun nih ya,,berita cacar monyet masih simpang siur tapi kita tetep jaga kesehatan dan protokol kesehatan ya ge\xe2\x80\xa6 https://t.co/7PdCYMmtBR'",,0,0,Positif
flawslight,b'Munculnya penyakit cacar monyet yang sedang melanda beberapa negara ini dibarengi dengan munculnya teori konspirasi\xe2\x80\xa6 https://t.co/yjvuDrTWVQ',,0,0,Positif
orizasativav,b'cukup temen gw aja yg kaya monyet virus cacar monyet dilarang kesini juga takutnya gw susah bedain antara virus sam\xe2\x80\xa6 https://t.co/vx52WE5O8m',,0,0,Positif
anomlptr,b'Walaupun cacar monyet ga terlalu bahaya tapi kita tetep harus waspada ya guys. Soalnya ini penyakit bisa ditularin\xe2\x80\xa6 https://t.co/L4WPSfATYz',,0,1,Positif
5O127,"b'Guys, mulai sekarang hati-hati dengan monkeypox. Mulai jaga kebersihan ya #WaspadaCacarMonyet\nhttps://t.co/KUqirJ65P1'",,0,0,Positif
Ashapia_,"b'#WaspadaCacarMonyet yang sudah menyebar ini, tetap pakai masker'",,0,0,Positif
shenryujinie,b'yuk sama-sama saling jaga! kasih tau keluarga dan temen-temen kalian tentang cacar monyet ini supaya mereka #WaspadaCacarMonyet',,0,0,Positif
couglh,"b'Memang di negara Indonesia sendiri belum ada yang terkena penyakit cacar monyet, tapi tidak ada salahnya berjaga-jaga #WaspadaCacarMonyet'",,0,0,Positif
Wagelasehhh14,b'Barusan nonton berita tentang cacar monyet ini katanya penyebarannya lebih cepat dibandingkan dengan corona ya? Tap\xe2\x80\xa6 https://t.co/pMQ3YMiJBL',,0,0,Positif
TanaByMe,"b'Gak nyangka banget, baru selesai satu eh muncul lagi yang baru.walau gak segawat kovit tapi tetap waspada ya..  Guy\xe2\x80\xa6 https://t.co/U703uMQmiC'",,0,0,Positif
rararrrru,"b'Baca perkembangan kasusnya, waspada perlu biar aman #WaspadaCacarMonyet\nhttps://t.co/6mRjRgwYYj'",,0,0,Positif
myiyu,"b'virus virus makin kejam ya, bisa menular ke manusia terus, padahal awalnya ngga bisa :"") #WaspadaCacarMonyet semoga kita amaan'",,0,0,Positif
tiyaarhaa,b'meskipun berita cacar monyet yang masih simpang siur kita tetep jaga kesehatan dan protokol kesehatan ya gengs jang\xe2\x80\xa6 https://t.co/J5PsVCLjBc',,0,0,Positif
cintaduwit,"b'Kita tau kan cacar air kayak apa, nah cacar monyet ini mirip sama cacar air yg bisa sembuh sendiri biasanya selama\xe2\x80\xa6 https://t.co/FmggKjysji'",,0,0,Positif
currenlt,"b'Sebelum penyebaran cacar monyet semakin meluas, sebaiknya negara yang terkena dan Indonesia sendiri saling menjaga\xe2\x80\xa6 https://t.co/87hS7uAnJ6'",,0,0,Positif
behindtherainn,b'Gaada salahnya gais kita mengedukasi diri dan lingkungan sekitar kita tentang virus cacar monyet ini soalnya virus\xe2\x80\xa6 https://t.co/FNtMLw8VYE',,0,0,Positif
UniekeOlien,"b'Penasaran banget aku sama cacar monyet yang tiba2 rame, ternyata kebanyakan yang kena tuh laki-laki dan biasanya ny\xe2\x80\xa6 https://t.co/Njr2VKAFhd'",,0,0,Positif
achiobanget,"b'Ketika kalian mengetahui ada orang sekitar kalian yang terkena gejala penyakit ini , tentu kalian jangan sampai ada\xe2\x80\xa6 https://t.co/QPqm7hIeOB'",,0,0,Positif
GadhielL,"b'Berharap banget guys, moga aja virus cacar monyet ini ngga sampe masuk ke Indonesia ngga kebayang kalo harus diem d\xe2\x80\xa6 https://t.co/WjbENiESPH'",,0,0,Positif
amergoId,"b'asli ngeri kali liat foto orang yang terjangkit cacar monyet ini, semoga aja kita semua dijauhkan dari penyakit cac\xe2\x80\xa6 https://t.co/UbpPFMymVQ'",,0,0,Positif
Tiamiranda_,b'yuk mulai peduli pakai masker lagi karena penyakit ini ditularkan melalui droplets #WaspadaCacarMonyet',,0,0,Positif
Zaasmartt,"b'Guys, infonya monkeypox ada dua fase gejala loh : pertama gejala prodromal/invasi selama 1-3 hari, lalu fase erupsi\xe2\x80\xa6 https://t.co/R77qEVoFeE'",,1,0,Positif
ericianjur,"b'sekarang penyakit namanya udah aneh aneh aja, kemarin ada flu singapur yg biasanya menjangkit anak anak sekarang ad\xe2\x80\xa6 https://t.co/7yunN4YvpU'",,0,0,Positif
bzamboo,"b'#WaspadaCacarMonyet yang lagi ramaii, jangan panik guys, yuk sambil baca baca berita tapi tetep waspada yak  https://t.co/uDP0cwx23N'",,0,0,Positif
ayaohore,b'2022 masa iya bakal jadi 2021 lagi??? Jangan dong weh dah capek batin nih ngerasain dirumah mulu karena pandemi wkw\xe2\x80\xa6 https://t.co/W4g4v3rBXi',,0,0,Positif
remind_meee,"b'Ha apalagi sih ini,perasaan kopid baru mulai reda eh sekarang harus waspada sama cacar monyet, aaa takur banget \xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#WaspadaCacarMonyet'",,0,0,Positif
olio_unico,"b'Stlh kucari tau yang kena cacar monyet tuh kebanyakan laki-laki ya, yang laki-laki lebih waspada tapi yang perempua\xe2\x80\xa6 https://t.co/IOlVCCdGBX'",,0,0,Positif
takemyhandie,b'Kalian harus lebih aware lagi tentang penyakit menular yang lagi ada di dunia ini seperti cacar monyet guys jangan\xe2\x80\xa6 https://t.co/lwWjSv945F',,0,0,Positif
piakelalen,b'banyak yang bilang kalo cacar monyet ini cuma konspirasi yang dibuat buat tapi apa salahnya kalo kita waspada mulai\xe2\x80\xa6 https://t.co/3gUnayVcYL',,0,0,Positif
veneelatte,"b'Selalu waspada, hati-hati dan usahain jaga jarak ya guys. Ini penyakit emang gk se mematikan covid, tapi ttp aja bi\xe2\x80\xa6 https://t.co/faYnEqIBa3'",,0,0,Positif
Leviandgyu,b'Untung aja WHO update terus tentang masalah cacar monyet ini. Semoga bisa cepat terselesaikan deh #WaspadaCacarMonyet',,0,0,Positif
eqssen,b'jaga kebersihan tuh sepele tapi banyak yg ngga aware. nih denger denger lagi ada wabah lagi! #WaspadaCacarMonyet',,0,0,Positif
bluwpeach,b'yuk himbau dan kasih edukasi keluarga kalian juga tentang penyakit cacar monyet ini. bahaya loh penyakit ini bisa m\xe2\x80\xa6 https://t.co/XbNODUL0GX',,0,0,Positif
jnreavv,"b'Ngerii bgt ngeliat foto bentol bentol di artikel, gara2 terjangkit penyakit cacar monyet #WaspadaCacarMonyet ya guy\xe2\x80\xa6 https://t.co/HKcj2elyX8'",,0,0,Positif
melatiayu_,"b'penyakit terbaru yang bernama cacar monyet ini sudah melanda negara-negara di Asia, oleh krn itu kita harus waspada #WaspadaCacarMonyet'",,0,0,Positif
condvo,"b'guys kita harus tetap waspada yaa buat penyakit cacar monyet ini, sekarang tuh udah banyak banget yg terjangkit di\xe2\x80\xa6 https://t.co/GTlwbYJHxI'",,0,0,Positif
uniqueshop697,b'oalahhh gini banget masa mudaku dilingkupi virus hiihii tetap semangat ya guys jangan lupa makin diperketat lagi pr\xe2\x80\xa6 https://t.co/HHqex7mBwX',,0,0,Positif
quennhaa,b'ngeri betul nonton berita tentang cacar monyet ini katanya penyebarannya lebih cepat dibandingkan dengan covid ya?\xe2\x80\xa6 https://t.co/tecjKxcTS9',,0,0,Positif
gloqwing,b'untungnya vaksin untuk virus monkeypox yang menyebabkan cacar monyet ini udah ada gak kayak kaya corona kemarin\xe2\x80\xa6 https://t.co/NjAURf1krQ',,0,0,Positif
Melmelsmartt,"b'Menurut infonya, penyakit cacar monyet ini sudah memiliki masa inkubasi 6-16 hari, namun masih juga bisa mencapai 5\xe2\x80\xa6 https://t.co/SkoolMhAgE'",,0,0,Positif
Difayanti2,b'Mulai sekarang jangan kasih kendor buat prokes kita soalnya denger denger indonesia mulai #WaspadaCacarMonyet janga\xe2\x80\xa6 https://t.co/kL7PtjrP3e',,0,1,Positif
arbe_latte,"b'Kata nya\xc2\xa0 kemenkes cacar monyet ini ngga mematikan guys, ngga kaya covid kemarin tapi ya tetep aja harus waspada ya\xe2\x80\xa6 https://t.co/nqSj344FXf'",,0,0,Positif
Ketopra68381292,b'Jangan sampe kita lengah loh #WaspadaCacarMonyet',,0,0,Positif
kamgseojin,"b'huhu takut banget setelah lihay fotonya. ini mah harus waspada terus deh, takut bangett #WaspadaCacarMonyet'",,0,0,Positif
blissfulhug,"b'ngga usah khawatir guys, wabah cacar monyet ini ngga akan jadi pandemi kok! tapi tetep #WaspadaCacarMonyet'",,0,0,Positif
